PC1,PC2,PC3,PC4,PC5,Class
3.3503346650996306,-3.645134702600019,0.19540917188124748,4.025379035895312,-0.8502504705105381,0
2.3835754307835293,-1.9562081822537642,0.28170708669587874,2.096144790216728,-1.017721115461707,0
3.344780826881754,-2.449768838165006,0.5953572762692528,2.580268213329083,0.26464293929676025,0
2.584966909404794,-2.433254165623925,0.25395168642480176,2.5293539103859506,-1.0607719704323157,0
2.223123807052877,-2.4955040477783914,-0.20448750843522268,2.1850027219466517,-1.395500191509584,0
1.1825880791464063,-0.675242494231711,0.651477863531428,0.11911556153071638,-0.24032028622629784,0
1.1550221644096272,-0.7930347090588828,0.6941903970787011,0.20020287178559465,-0.05470298638913596,0
1.2237111700822183,-0.7261036264697426,0.6890718833606875,0.23919341021012003,-0.285726228816681,0
1.2299155210754142,-0.6600782205924827,0.7669701544967054,0.14069500654191283,-0.15661475919019008,0
1.2233181917267142,-0.3995220503830744,0.8541871182348327,-0.13300759015432528,0.09501513235188076,0
1.0259514673099606,-0.8671454208134712,0.5871854005484705,0.15144260154492048,-0.24663386890048816,0
1.2287195522839653,-1.0389369895247191,0.5562385846477823,0.4914464651448571,-0.37838539872884375,0
1.2359424107488346,-0.7838345042467781,0.8255298005051998,0.23000467712025263,-0.04091822055418732,0
1.0473250057344001,-0.6271207841142482,0.8645784449770018,0.04472823731465744,-0.11823536264734079,0
1.1172050952403525,-0.7375296784793269,0.6766531930836627,0.16327288741294702,-0.29414429013077215,0
1.1322816973463845,-0.8054094334858937,0.768059244303111,0.5674572681332289,-0.0969379696822323,0
1.1720617613609525,-1.1533913833659744,0.4585434311494375,0.7783049945731431,-0.6185101546248514,0
1.0345391210799069,-1.0683975159385029,0.4030492281895383,0.577593659705687,-0.4032422354566291,0
1.2716342324202348,-0.9421651660360036,0.7418350543936792,0.7318574098430976,-0.4979489826811659,0
1.661069421807186,-1.253606204842115,0.5376188493756223,1.1010285876885075,-0.46830621027468367,0
1.2577164946781119,-1.152436119220454,0.7805361110239294,0.7103815052593844,-0.28077972312139715,0
0.9910524222664812,-0.7935301355588089,0.0897836368024181,0.17588089836674206,0.3280316962908207,0
1.3805113062264371,-1.299752653596882,0.784380312113876,0.886018058816382,-0.36920953633823467,0
1.237619698084579,-0.9687773392357402,0.5029967975140262,0.43413639517339403,0.2510483635378248,0
2.670420751523104,-2.0482290524807283,0.5374183363473505,1.8715823104170721,0.26514024521585955,0
1.055254371899319,-1.0071514469580318,0.5662703563102921,0.5006359046313951,-0.32650014572734604,0
1.1011057903768644,-0.6288821239432208,0.39206841607967874,0.14980457037910513,0.2877069749624425,0
0.847346937056972,-0.9178046011093037,0.7116834319112615,0.48855990452639897,-0.5740068225334409,0
0.8419406219264056,-0.8374444514530289,0.7506480110841286,0.41896625451622993,-0.523263002789399,0
2.770691862291447,-0.7645811007500589,0.5100542268282555,0.29541567325959867,1.39306347752887,0
2.5241838846559292,-0.9204488252594959,0.551146411293618,0.5106324871375698,1.283786334531674,0
1.8691033444956084,-0.34340754296078463,0.752084816567755,0.07246360590880027,1.0116299534006727,0
2.0768924633107786,-0.5393556994476173,0.6681348629499929,0.21448635259461862,0.9846506002505258,0
1.213464760185706,-1.3968638027528126,0.5446262330696263,1.0991045940436777,-0.7863629118177744,0
1.0845527877267287,-1.3644110770401054,0.46951156935386484,1.0301058070816218,-0.8501369442600647,0
2.393011198204597,-2.4189636564427164,0.04383535930802354,1.7045874304272082,-0.014303115781939938,0
3.2053332104164287,-1.3769339481286975,0.33460516524677086,0.8232782716398799,1.9793604764989194,0
1.6362468218021142,-0.5811046469757523,0.5594030340585513,0.0031490188428371984,1.0075538391775296,0
2.984854030718246,-0.9918703811843032,0.2888263026292929,0.39806344578763225,1.8399138882246027,0
2.4725865102843088,-1.8058840950151311,0.21091301658524944,1.0033461621221351,0.6416885548955449,0
1.850545816178994,-0.4998769461476899,0.5252339178635669,-0.5120975378012254,1.473116972345647,0
