R,G,B,H_hsv,S_hsv,V,H_hsi,S_hsi,I,Contrast,Correlation,Energy,Homogeneity,Class
71.96484375,56.66015625,33.8642578125,17.759765625,136.3837890625,71.96484375,36.36429319090966,38.110652372533735,21.24042585784314,36.376008064516135,0.7726900258216705,0.051588877346467686,0.220861846143875,0
90.015625,74.3984375,47.587890625,19.15234375,120.765625,90.015625,38.68904242015765,32.919995174425324,27.712673611111114,34.47278225806451,0.6700818934656565,0.06034089283458542,0.24960938171825958,0
81.1650390625,61.61328125,38.6396484375,15.94140625,136.8125,81.1650390625,32.098333855632134,37.409061032166406,23.714767156862745,59.21774193548387,0.9301856699042462,0.040050747026852684,0.24267298103430268,0
100.79296875,84.8017578125,55.9697265625,19.3232421875,115.501953125,100.79296875,39.357565575500715,31.348165286501942,31.577052696078432,62.62600806451613,0.8511537356460419,0.03900310911724416,0.18927648515567072,0
67.029296875,48.359375,28.7392578125,15.138671875,145.966796875,67.029296875,30.307371404088926,40.319583910582026,18.840252246732028,16.044354838709683,0.907730631898468,0.06258530209019628,0.3200233414884933,0
66.119140625,46.4052734375,25.6591796875,15.2412109375,156.75,66.119140625,30.53973517021132,44.68270674001055,18.063214869281047,13.188508064516128,0.9233016105727686,0.057029195302103035,0.30487875924158975,0
93.064453125,77.27734375,49.4697265625,18.951171875,124.3564453125,93.064453125,38.72462753738351,34.481160456138944,28.733532475490197,57.011088709677416,0.9384597798399265,0.03895748761882984,0.21702081059746403,0
80.7158203125,57.0927734375,34.2255859375,15.6689453125,149.916015625,80.7158203125,31.316289626422755,41.975868717777296,22.48812806372549,62.16935483870967,0.8924997021008022,0.06312689633050701,0.36467894964555253,0
89.7724609375,64.443359375,35.6201171875,15.91796875,155.1240234375,89.7724609375,32.05118919755627,44.3986798810752,24.81515522875817,24.00403225806452,0.8769527737100345,0.05713600831025522,0.2940669233086999,0
101.1162109375,73.9306640625,45.4501953125,15.291015625,140.9775390625,101.1162109375,30.625029943106746,38.44658795897101,28.823146446078432,22.396169354838715,0.8642891729029718,0.054393464965539165,0.2640794453119493,0
87.7939453125,63.388671875,35.251953125,15.9345703125,153.2451171875,87.7939453125,32.331040097458676,43.631960351921705,24.370532066993462,29.961693548387103,0.5461284204822541,0.07022889656210544,0.2558353835431845,0
79.3486328125,52.57421875,31.265625,13.1318359375,154.8427734375,79.3486328125,25.868571615135252,42.66553720526542,21.331827001633986,10.444556451612902,0.92800983389802,0.06544272230313597,0.36362076445117464,0
47.76953125,31.248046875,17.14453125,13.7734375,163.6298828125,47.76953125,27.337153486284706,46.77884241818323,12.570210375816993,4.618951612903227,0.8523210098775958,0.10748539606293227,0.4601371422390596,0
93.90625,74.2666015625,45.4248046875,17.771484375,135.861328125,93.90625,36.204340800644,38.19203107849347,27.92126225490196,41.85383064516128,0.939288390700605,0.045110183135613796,0.29286168399540646,0
98.35546875,74.0595703125,43.71484375,16.4189453125,142.513671875,98.35546875,33.66394650713259,39.75004672052505,28.252272263071898,56.03931451612904,0.5019386216031934,0.05257421294518266,0.19689965632213155,0
94.0009765625,75.302734375,44.359375,18.654296875,135.466796875,94.0009765625,38.10354118146977,38.168825883701324,27.92981515522876,52.56350806451614,0.5225318212505584,0.08618804233789944,0.2972418056452113,0
84.537109375,62.298828125,34.6376953125,16.5283203125,151.35546875,84.537109375,33.611987707438786,43.29625970043132,23.72204350490196,17.419354838709683,0.8383225725447775,0.07413216254375095,0.37654901830736354,0
83.9794921875,66.701171875,40.3662109375,17.998046875,137.369140625,83.9794921875,36.548935417507806,38.855709772597734,24.973447712418302,128.5766129032258,0.8287688326673013,0.03860373818319881,0.17592385192121143,0
105.337890625,77.9326171875,46.564453125,15.9765625,142.9384765625,105.337890625,31.98092660617823,39.487982968906195,30.04378574346405,25.41028225806452,0.9058779981272784,0.050829847723704476,0.2780418019156996,0
94.38671875,77.1640625,47.7314453125,18.9052734375,126.37890625,94.38671875,38.58911777007202,34.87426767902628,28.66434334150327,15.539314516129032,0.651802898692231,0.08721651621735767,0.3443138377191715,0
99.8388671875,79.1806640625,49.4013671875,17.6337890625,131.53515625,99.8388671875,36.06140318458445,36.478231777772336,29.85894097222222,80.27822580645162,0.8243163276920649,0.04605762823209946,0.22011963715488225,0
97.267578125,73.318359375,44.3662109375,16.25,139.556640625,97.267578125,33.10550251034234,38.51059784116964,28.098320057189543,34.19354838709677,0.7427913227294765,0.05263216726696214,0.2255088224332506,0
89.72265625,66.1162109375,38.099609375,16.2431640625,147.7001953125,89.72265625,32.732686848752806,41.571570838392546,25.35143484477124,22.813508064516128,0.8781746000102024,0.05727811580986588,0.306249259061679,0
96.607421875,72.7890625,44.208984375,16.2724609375,139.5478515625,96.607421875,32.95921506969137,38.52222117852793,27.922283496732028,33.69556451612903,0.8270085184705986,0.04753427722924328,0.22030590129376537,0
95.416015625,78.1240234375,49.0859375,18.9189453125,123.9833984375,95.416015625,38.320677235545304,33.95034113701176,29.10143484477124,10.696572580645164,0.5419236673046056,0.11448302494597372,0.3832714394237985,0
83.0546875,59.0634765625,33.4365234375,15.6572265625,153.21875,83.0546875,31.074123084646544,43.33970210783641,22.948325163398692,10.682459677419358,0.8937548201646365,0.07271702576679252,0.36529555632836064,0
67.580078125,51.7255859375,30.2578125,17.185546875,143.357421875,67.580078125,34.684991720705604,40.479870100967865,19.55078125,7.768145161290324,0.9686502708571436,0.07736854116209294,0.49140920332517385,0
97.49609375,81.5126953125,52.8017578125,19.3193359375,119.9013671875,97.49609375,39.37181127635205,33.02489954266006,30.30203227124183,44.48387096774194,0.9088902122021902,0.05811909397338538,0.266919837924765,0
95.76953125,73.65625,42.6220703125,17.4423828125,142.1923828125,95.76953125,35.590785235831575,40.09744488613198,27.718673406862745,17.850806451612907,0.7983106457242582,0.07580618351016422,0.3528126439553964,0
106.2724609375,81.7978515625,50.734375,16.58203125,134.244140625,106.2724609375,33.60807808607936,36.63865080914249,31.216299019607842,35.409274193548384,0.9187871328993439,0.06936626640660795,0.36141149129223654,0
83.798828125,56.8740234375,33.5947265625,13.794921875,153.73046875,83.798828125,27.356269690316388,42.59566215726137,22.780075571895424,15.763104838709676,0.9173539105112758,0.05804911310035471,0.31275093585419017,0
91.568359375,65.36328125,38.3896484375,15.0625,148.9775390625,91.568359375,30.34785930364707,41.4615951533799,25.532194648692812,20.741935483870968,0.8795541349774318,0.05146561803777747,0.2613472571876362,0
85.685546875,68.79296875,41.822265625,18.3994140625,131.7021484375,85.685546875,37.52705356702943,36.64292485832105,25.66023284313726,25.452620967741936,0.8418107385363022,0.06404582233230052,0.30164261000703463,0
80.7119140625,58.712890625,33.5908203125,16.1513671875,149.7236328125,80.7119140625,32.25314706182776,42.2109080681249,22.61642156862745,13.801411290322582,0.8531057066828196,0.07355072484081841,0.3393657877465476,0
98.1708984375,73.3974609375,43.865234375,16.1181640625,141.9921875,98.1708984375,32.89300359659967,39.399427977351124,28.16125408496732,31.691532258064512,0.7420466332831936,0.05364570441794383,0.2195728454033597,0
83.12109375,57.296875,36.076171875,13.2275390625,143.34765625,83.12109375,25.91739887046547,38.26470001039307,23.07112949346405,5.713709677419354,0.9680119120618865,0.07509573212993607,0.46470127233555814,0
96.642578125,73.91015625,51.849609375,15.845703125,128.630859375,96.7333984375,31.59067388537368,34.81483067661433,29.07220179738562,47.20967741935483,0.9819256794484282,0.05923183284444593,0.3566714702193485,0
102.3935546875,76.0390625,44.3642578125,16.5556640625,145.2216796875,102.3935546875,33.018984579726094,40.625615811286124,29.123774509803923,30.928427419354843,0.7376837707435661,0.056325463889915314,0.2491692007465006,0
104.3720703125,85.830078125,53.7333984375,18.9716796875,124.072265625,104.3720703125,38.8651488775818,34.12121065333833,31.88699959150327,11.070564516129032,0.7958318538803596,0.11017227443113749,0.4320115324074663,0
106.9111328125,80.1357421875,49.9501953125,16.103515625,136.8037109375,106.9111328125,31.974921796977416,37.25615338555218,30.98000919117647,35.476814516129025,0.7808341107742698,0.04896641609355157,0.22710082917706345,0
83.24609375,59.0244140625,38.513671875,13.7001953125,137.7041015625,83.24609375,26.870092535575296,36.29501944110378,23.631918913398692,10.314516129032262,0.9562150001588748,0.05827188413368041,0.335866580653228,0
88.3046875,64.28515625,39.9443359375,15.2109375,140.52734375,88.3046875,30.13847051526092,38.18174125128685,25.16786662581699,27.150201612903224,0.7781507850970953,0.06636786263461243,0.31853963652300404,0
76.5419921875,54.7001953125,31.0322265625,15.931640625,152.9580078125,76.5439453125,31.924608948190844,43.58412314831403,21.21234170751634,40.98387096774193,0.7781609812342651,0.08343827397852936,0.39825499890890864,0
65.6591796875,48.630859375,27.9501953125,17.705078125,150.0224609375,65.6591796875,35.63347305668316,43.093095579470614,18.59349468954248,53.906250000000014,0.8190218933913944,0.08291598743091781,0.4215657696882934,0
78.1337890625,58.8955078125,35.419921875,17.4228515625,141.0439453125,78.1484375,37.01461293288038,41.021608870859545,22.54238153594771,99.89112903225809,0.8636825791557854,0.05858494232276328,0.3213789142601579,0
66.533203125,46.6201171875,30.3447265625,13.1396484375,137.796875,66.533203125,25.830862076713405,36.218583539001735,18.757914624183005,5.587701612903224,0.9504569577399478,0.07507881524744124,0.405043245339593,0
61.046875,43.2607421875,31.27734375,14.0302734375,122.1083984375,61.046875,27.480827493065085,30.580988012262296,17.723524305555557,8.150201612903226,0.9248822812056255,0.0776504185855018,0.42667779632667013,0
88.55859375,66.71875,41.2265625,16.3681640625,137.146484375,88.55859375,32.5990455901208,37.47521523033842,25.686785130718956,13.108870967741938,0.8986028028958734,0.062406440118069534,0.3304026156041967,0
65.8798828125,47.0732421875,34.46875,11.72265625,120.013671875,65.8798828125,22.8233130988819,29.7707070444311,19.270833333333332,9.546370967741936,0.8812379908873915,0.07703618215541451,0.38842916517490583,0
79.6513671875,56.853515625,31.7060546875,15.888671875,154.037109375,79.6513671875,31.66538228747443,43.80980342772486,21.98835784313726,10.017137096774192,0.8433577039196433,0.08290985935083621,0.3856336530436494,0
73.30078125,50.6025390625,29.0576171875,14.533203125,153.6943359375,73.30078125,28.834346005021185,42.9801960613972,19.994893790849673,6.05241935483871,0.9315172663422343,0.08925499090473757,0.4558531968373077,0
71.2353515625,48.3076171875,28.8759765625,13.439453125,150.728515625,71.2353515625,26.489074055552905,41.43200843054377,19.401169321895424,10.755040322580644,0.9131357519344425,0.07766023305145729,0.403440977482197,0
88.4658203125,63.7724609375,41.1953125,14.279296875,136.857421875,88.4658203125,28.227482836558586,36.309523687305514,25.28543709150327,11.648185483870968,0.9389419269546266,0.0564876037343625,0.32080335718508257,0
65.3046875,45.9140625,32.0029296875,11.5849609375,125.8173828125,65.3046875,22.70984003692967,31.903975168920084,18.721788194444443,8.443548387096776,0.9474432671376357,0.06772438208636702,0.3890067705035131,0
80.4248046875,58.66015625,35.001953125,15.9033203125,145.9765625,80.4267578125,32.19911278881824,40.998316107513006,22.756459354575163,38.503024193548384,0.8637349501385094,0.061214505047838305,0.3140112338422838,0
69.0078125,46.978515625,28.51953125,13.19921875,148.0,69.0078125,25.963231783344227,40.38732583132899,18.889654820261438,9.416330645161292,0.9368154191081346,0.07391594828079892,0.41118588105796094,0
73.8505859375,52.73828125,29.7734375,16.8740234375,153.0947265625,73.9140625,35.20171710060316,45.59596597891529,20.43951695261438,16.095766129032256,0.9647592034045376,0.07389876132302925,0.37747406075695095,0
66.318359375,45.2958984375,29.291015625,12.046875,139.3984375,66.318359375,23.65229578031832,36.82922114994153,18.418989991830067,7.508064516129032,0.9577281339027743,0.07615725603632466,0.46778635066242186,0
78.2421875,58.2119140625,34.947265625,17.6962890625,143.1533203125,78.2880859375,37.16591930701691,42.13954685014615,22.405407475490193,25.402217741935484,0.961107549027312,0.05973579724222664,0.33806623990762513,0
73.63671875,51.3828125,33.3837890625,13.134765625,138.716796875,73.63671875,25.776100255458534,36.51921328033289,20.706316380718956,7.710685483870966,0.9649190258222823,0.06653607638114611,0.4266601907548918,0
66.2763671875,44.5068359375,30.2900390625,11.4931640625,136.84375,66.2763671875,22.38732749800605,35.23788583014038,18.44094669117647,7.021169354838711,0.9080785765275871,0.08323097359866136,0.4191336436215906,0
59.9677734375,41.4462890625,29.123046875,11.607421875,129.662109375,59.9677734375,22.48047170032661,32.750093300780975,17.063674428104576,4.659274193548386,0.9127824165706834,0.09261584169954339,0.45250718133919016,0
56.697265625,39.4482421875,28.5166015625,11.0224609375,124.1796875,56.697265625,21.237506999314853,30.861571391059773,16.295700571895424,3.854838709677419,0.9305082577280502,0.09812978648095126,0.4818041259784069,0
62.662109375,43.166015625,29.98828125,11.720703125,131.408203125,62.662109375,22.82521610781976,33.40494022482896,17.75377859477124,9.51915322580645,0.8990483390129931,0.07169316284957479,0.3783156437525409,0
66.1748046875,44.84765625,30.3564453125,11.7958984375,136.5439453125,66.1748046875,23.037834256450775,35.28833608813237,18.48090277777778,8.335685483870966,0.8877348564321803,0.0785902509820886,0.386522293250641,0
65.66015625,45.5654296875,30.6982421875,12.140625,132.5947265625,65.66015625,23.781478160371943,34.317397882542366,18.552134395424837,9.829637096774196,0.931384325707703,0.06657043137539943,0.3797951550962622,0
62.9609375,42.9619140625,28.328125,14.158203125,136.6669921875,62.9609375,27.87956800848362,35.84892259037527,17.549147263071898,6.015120967741935,0.9546251197663462,0.08379072037224337,0.48226618007696914,0
62.9716796875,44.4462890625,29.9560546875,12.4599609375,130.9443359375,62.9716796875,24.49696307664515,33.90577178622715,17.957388684640524,6.814516129032258,0.9503368065249536,0.07276592055934643,0.41395586043910554,0
61.4189453125,41.794921875,28.953125,11.400390625,133.1318359375,61.4189453125,22.160185501340617,33.807798388936696,17.27673100490196,5.15524193548387,0.9357738362669143,0.09273645671053972,0.49649889896446225,0
58.9580078125,40.6005859375,29.09375,10.9423828125,126.9951171875,58.9580078125,21.237086253734354,31.636148859334938,16.817299836601308,3.4566532258064506,0.9486268141902698,0.10136187711054666,0.5282789699161389,0
61.310546875,41.7392578125,28.8212890625,11.4765625,133.5166015625,61.310546875,22.343098383613942,33.98023714525474,17.238051470588236,4.262096774193549,0.9425180169125894,0.09462928792501075,0.5088003789183656,0
64.9248046875,43.4248046875,27.1669921875,12.6142578125,147.1376953125,64.9248046875,24.74956023464282,39.46711916526456,17.71458843954248,3.779233870967743,0.9622591647837178,0.0988571613919839,0.5275239524369566,0
59.53515625,40.7861328125,28.2919921875,11.669921875,131.76171875,59.53515625,22.704134290269256,33.57568543853791,16.81219362745098,3.006048387096774,0.952302518497918,0.10463010418552132,0.5408501668724629,0
66.419921875,48.1923828125,29.83203125,14.6494140625,140.1982421875,66.419921875,29.354637865539395,38.15128986640471,18.881612540849673,44.60282258064515,0.6763985082374332,0.0647676548556815,0.30787788131481125,0
73.0576171875,54.84375,43.4208984375,11.7900390625,110.2666015625,73.0732421875,22.75466237125404,26.58169613219431,22.395067401960787,97.61189516129032,0.9328997704755632,0.05705146450335089,0.24785037084988806,0
101.22265625,77.5458984375,48.5615234375,16.337890625,133.91015625,101.22265625,33.30975794986192,36.566587368286065,29.716350081699346,118.31451612903228,0.32860010736026785,0.04370282315916405,0.14005827649946168,0
62.365234375,44.646484375,33.9853515625,10.9580078125,114.626953125,62.365234375,21.14402425096427,27.555690708853774,18.430989583333336,18.420362903225804,0.6507322466898924,0.07540295627000299,0.3057241390626463,0
113.75390625,88.1162109375,54.3564453125,17.07421875,133.564453125,113.75390625,34.44316682989878,36.55221874978021,33.493668300653596,53.15625,0.6235793853776384,0.05018096155102275,0.19596713371720395,0
72.169921875,48.876953125,31.8271484375,12.4375,141.9423828125,72.169921875,24.38996090473115,37.44953506652905,19.983532475490193,6.409274193548387,0.8883522485482034,0.09958687671208205,0.48917102721626554,0
83.423828125,63.4033203125,48.392578125,12.6748046875,106.533203125,83.423828125,24.70548729390013,25.49324642501952,25.51891850490196,14.08366935483871,0.9329587027999451,0.08951930755763438,0.39303037159765475,0
95.052734375,69.1806640625,44.9853515625,14.498046875,134.9775390625,95.052734375,28.8332334710219,35.78096463849717,27.348856209150327,17.83770161290323,0.8448458974018322,0.06047967055307194,0.30341078810080274,0
85.419921875,63.263671875,36.4365234375,16.482421875,146.4443359375,85.419921875,33.20274062585884,41.113826338784904,24.19870812908497,7.662298387096774,0.7429316834649772,0.13579156628158098,0.49269705434245703,0
100.138671875,75.74609375,47.5859375,15.916015625,134.5791015625,100.138671875,32.35814076769842,36.485100872746216,29.211856617647058,27.366935483870975,0.7578729630567593,0.05661787871022901,0.23897929039297036,0
72.146484375,64.80078125,60.837890625,21.5791015625,46.7412109375,72.2353515625,42.62735029395981,9.468348287418184,25.854268790849673,63.98387096774196,0.9838330601049585,0.052554880636036604,0.23224751751731915,0
97.08984375,69.9248046875,45.8076171875,13.990234375,135.2080078125,97.08984375,27.83592158759675,35.6555051478837,27.819904003267972,34.100806451612904,0.7949412248629522,0.05034775173052335,0.2480848099565627,0
109.9443359375,82.078125,52.3662109375,15.259765625,133.916015625,109.9443359375,30.61676425524015,35.84188656058636,31.946231617647054,37.20362903225807,0.8990943961822446,0.04449779930311138,0.2478514810303374,0
74.1826171875,50.072265625,32.9462890625,12.21484375,141.2763671875,74.1826171875,23.973727895896374,37.2932014239352,20.549172794117645,16.533266129032256,0.7289753455448186,0.08685164691472586,0.373607771567907,0
118.7783203125,96.23046875,72.0859375,16.4794921875,107.8173828125,118.8408203125,32.97149016967443,27.6054662940206,37.52872242647058,193.8175403225806,0.9117543750195052,0.04643666454145573,0.2828024449009268,0
61.0439453125,45.466796875,34.5830078125,12.28515625,109.2294921875,61.0439453125,24.170158163196483,26.533509011917438,18.443627450980394,16.851814516129036,0.7897246662499648,0.0679042015388482,0.328430295035946,0
69.0205078125,49.6083984375,30.63671875,15.1171875,144.4443359375,69.02734375,30.187247749775672,39.872650985578375,19.51184640522876,10.906249999999998,0.9557531687681986,0.0656829652084496,0.35940497001906235,0
92.8837890625,68.96875,45.2119140625,14.6337890625,130.658203125,92.8837890625,29.153745451421138,34.40121631125834,27.067248774509807,26.889112903225804,0.9348137681510167,0.0480974614438903,0.31110661892743097,0
90.6259765625,67.62109375,46.349609375,14.1630859375,124.181640625,90.6259765625,28.158864960824516,31.892771793416326,26.74466401143791,18.912298387096776,0.9426067511188988,0.05658197074485377,0.33760138831732084,0
57.064453125,38.65625,26.57421875,11.6416015625,136.490234375,57.064453125,22.636241471955188,35.695249510288775,15.98626429738562,17.292338709677423,0.8653726483998613,0.08203502434828126,0.39340069128100547,0
71.7373046875,55.0869140625,41.7431640625,13.5361328125,103.818359375,71.7373046875,26.67482064180041,25.25688292469762,22.03495200163399,23.461693548387103,0.906977109990071,0.06697752396275233,0.3249841884474976,0
68.5517578125,48.9482421875,32.1455078125,13.7734375,136.4189453125,68.552734375,27.409206241380353,35.99137256769117,19.561504289215687,17.976814516129032,0.9108940917238444,0.0616940425343904,0.360434120418058,0
67.14453125,48.0009765625,32.9072265625,13.005859375,130.2265625,67.14453125,25.69906424243035,33.493538937363695,19.35329861111111,14.61391129032258,0.8995565573637073,0.06487347482162369,0.35196120416468213,0
62.865234375,44.5625,29.318359375,15.525390625,139.9189453125,62.9453125,31.00075517379777,37.939969977429556,17.87530637254902,27.88004032258065,0.9076054552119318,0.06781809754658938,0.3514835144012972,0
62.3642578125,46.1328125,34.73046875,15.5654296875,111.4853515625,62.3642578125,30.71719440043684,27.38444062838481,18.72255412581699,16.495967741935484,0.8294900868449873,0.06502602186641183,0.3225153949625122,0
75.017578125,55.0595703125,39.0439453125,12.9833984375,121.65234375,75.017578125,25.608806512426394,30.567570418661056,22.107332516339866,32.30241935483872,0.9141024276606777,0.0607437294160598,0.2798272472689385,0
66.2666015625,49.509765625,37.955078125,11.970703125,108.2705078125,66.2666015625,23.367653329971382,26.074789582604616,20.09561376633987,28.977822580645167,0.8238823993272507,0.06359600925640124,0.2758835668442132,0
60.5263671875,44.5322265625,33.9794921875,11.9208984375,111.177734375,60.5263671875,23.10576884719206,26.99704409302432,18.174913194444443,30.849798387096776,0.6636980345342273,0.06419242126989101,0.27409255431146323,0
66.212890625,48.1005859375,35.5322265625,12.1689453125,118.087890625,66.212890625,23.72334111495033,29.08777155224848,19.58767361111111,21.183467741935488,0.7253759685897768,0.07259114507384598,0.308584380939583,0
55.7646484375,39.03125,28.794921875,10.7705078125,121.58203125,55.7646484375,20.713694630540406,29.865314692173694,16.15566278594771,19.745967741935484,0.7677522276848802,0.06709879150387074,0.3095288525258313,0
72.921875,55.1142578125,41.0634765625,12.8369140625,110.03515625,72.921875,25.286178066681313,26.937432710486718,22.10452410130719,23.52620967741936,0.9143164027878039,0.06177634518909287,0.29301264770662816,0
73.98046875,56.3564453125,43.0439453125,12.5107421875,106.8916015625,73.982421875,24.53802382221494,25.994733340589274,22.664164624183005,19.386088709677416,0.9264256592119419,0.06624909193809579,0.30766721526574276,0
62.587890625,45.310546875,32.87890625,12.4228515625,120.373046875,62.587890625,24.3049233249872,30.25622989560792,18.40226715686275,17.078629032258064,0.8024338313847635,0.07211008978934695,0.3411546791176256,0
73.71875,55.919921875,42.130859375,12.6123046875,109.203125,73.71875,24.760359133993152,26.786225803848453,22.453533496732028,21.030241935483872,0.9271299478226289,0.06627976281563613,0.30786985881120454,0
58.6064453125,41.8349609375,30.0634765625,12.39453125,124.888671875,58.6123046875,24.249469714848356,31.857653287644133,17.059461805555557,15.576612903225806,0.9089763074494278,0.07579277716404996,0.35718118914025626,0
72.982421875,52.330078125,31.958984375,14.73046875,143.7919921875,72.982421875,29.61501357794167,39.22612727732182,20.558363970588236,12.33266129032258,0.8503489633988203,0.08572994576994063,0.3807904980467924,0
67.12890625,50.65625,39.39453125,12.1904296875,105.0087890625,67.12890625,23.75111257956784,24.975906390834737,20.54636437908497,18.43850806451613,0.8306803709020755,0.0768975505828369,0.33430406024009407,0
101.619140625,77.140625,50.625,15.4755859375,128.34765625,101.619140625,31.058120285555468,33.903903067497836,29.984936683006538,9.04133064516129,0.9577690850167379,0.06281220798255799,0.37834833430843906,0
73.8720703125,52.5263671875,35.158203125,13.35546875,133.2705078125,73.8720703125,26.35943472556415,34.59421946410474,21.118515114379086,6.974798387096774,0.9512665632999523,0.0741253082917328,0.41287656968311803,0
68.5859375,48.4130859375,33.208984375,12.810546875,131.5751953125,68.5859375,25.146553147133545,33.71715418008907,19.635033700980394,9.737903225806454,0.898440383208147,0.07211008978934695,0.3916836340132754,0
54.7373046875,40.1044921875,32.3330078125,12.435546875,101.0546875,54.7373046875,24.107351904096973,23.606143462331836,16.624157475490193,8.565524193548386,0.9063780392806039,0.08384830746146237,0.4005689676819994,0
82.8095703125,60.87109375,38.8037109375,14.9375,135.7294921875,82.8095703125,30.041131330164077,36.38261673088064,23.854166666666664,22.656249999999996,0.7875410409826701,0.07019995111149431,0.3823241618935649,0
69.7734375,49.5263671875,34.0322265625,12.765625,130.2177734375,69.7734375,25.10264796311877,33.301970262050915,20.04340277777778,5.229838709677421,0.9574163760072463,0.07865810566717714,0.44956348093450377,0
57.69921875,40.625,30.1826171875,10.7724609375,120.1533203125,57.69921875,20.782564618795405,29.41417521680366,16.79827920751634,7.391129032258065,0.9151498004743874,0.08216498825695376,0.4235873946737466,0
79.7919921875,57.3212890625,37.7724609375,13.646484375,133.5458984375,79.7919921875,27.012759528429157,34.899239806034345,22.860881331699346,7.211693548387096,0.979915041783258,0.06605707631212046,0.43274840605352505,0
57.0888671875,41.3779296875,31.8076171875,11.2861328125,111.4091796875,57.0888671875,21.880249550751664,26.875721237067395,17.029335171568626,13.166330645161292,0.8473758917212675,0.07919243458089363,0.3607865533306334,0
64.638671875,48.88671875,38.2333984375,12.0341796875,102.6298828125,64.638671875,23.451309303826463,24.388320410917373,19.83775020424837,15.142137096774196,0.85635971218812,0.07111679042119869,0.3200724919349528,0
73.158203125,54.9775390625,41.0927734375,12.6904296875,111.0517578125,73.158203125,24.890235040282526,26.987589598019603,22.12137459150327,16.763104838709676,0.9105070540133158,0.08908119600852973,0.36198426404173856,0
57.55078125,39.4775390625,28.2900390625,11.509765625,130.109375,57.5595703125,22.28324173649311,33.283378130652316,16.381484885620914,22.586693548387103,0.9188162069218598,0.08966109121193705,0.4088712093987022,0
65.599609375,50.5166015625,40.3037109375,12.15625,96.3720703125,65.599609375,23.717923759666768,22.509200998746987,20.447048611111114,13.219758064516128,0.870873516636181,0.07792475638324535,0.38721058147147236,0
63.6357421875,46.4130859375,35.4755859375,11.8212890625,112.58984375,63.6357421875,22.91846185910206,27.128402387844474,19.02279922385621,9.04032258064516,0.8555471246894785,0.08011417938026422,0.3661231179951885,0
73.095703125,54.5205078125,41.0703125,12.1875,110.2197265625,73.095703125,23.81804548331894,26.6494644234657,22.050525939542485,14.239919354838708,0.9271953213119143,0.07267508976228579,0.33162871913691566,0
73.7001953125,54.9169921875,41.041015625,12.341796875,111.5400390625,73.7001953125,24.12064742820146,27.11355741962995,22.177542892156865,13.93548387096774,0.932096840364347,0.0740395766025573,0.3377650623913939,0
63.5966796875,46.2763671875,34.662109375,12.1328125,116.060546875,63.5966796875,23.593311906636327,28.350184186433502,18.893484477124183,8.119959677419356,0.8798603666339991,0.07875493951606453,0.3867074237669921,0
59.3212890625,42.990234375,31.74609375,12.376953125,117.515625,59.3212890625,24.157979746639455,29.144668801836012,17.52387152777778,8.678427419354838,0.9085463420678032,0.07804203451105275,0.38310549662363963,0
65.94140625,47.1005859375,34.3720703125,12.0537109375,122.2509765625,65.94140625,23.40426083906455,30.275670069451696,19.26981209150327,21.83266129032258,0.7222963234037288,0.06707228296427327,0.33148128927158915,0
67.296875,48.1328125,34.962890625,12.1044921875,122.4736328125,67.296875,23.535935147714433,30.34951671489797,19.659160539215684,16.99092741935484,0.7974196637168307,0.06939189862248246,0.3469329156333578,0
76.9482421875,58.2275390625,45.0517578125,11.9951171875,104.7900390625,76.9482421875,23.477611357668483,24.91929542192279,23.559155433006538,15.138104838709676,0.9139326855188813,0.07049607856378969,0.35006730105521955,0
64.6005859375,46.73046875,35.3134765625,11.6865234375,115.49609375,64.6005859375,22.5980305932649,27.9993611394136,19.16921977124183,20.254032258064516,0.6954602155387645,0.06928197949974226,0.3142662027919202,0
76.2041015625,56.26171875,40.669921875,12.7197265625,117.724609375,76.2041015625,24.918657888287218,29.146082506183205,22.632123161764707,27.203629032258068,0.9079040088704616,0.061409251655314655,0.3035815361591864,0
65.685546875,48.525390625,35.3310546875,15.5146484375,117.9384765625,65.7275390625,33.52090029622464,32.35305543013803,19.547972834967318,34.279233870967744,0.9524141115609545,0.0648969669371218,0.32737914102718335,0
68.7568359375,51.943359375,39.3310546875,13.8212890625,108.990234375,68.7841796875,27.265257411620503,27.065810735913203,20.919117647058826,28.305443548387103,0.9284830621512172,0.06622607945829373,0.3317301980076765,0
68.0517578125,51.1669921875,38.2890625,14.2958984375,110.5810546875,68.0771484375,28.51926783320381,27.696234683265892,20.589256535947715,28.78629032258065,0.9266825052352645,0.05930470193581746,0.2954475879024575,0
65.3359375,48.765625,36.7236328125,12.8056640625,110.9365234375,65.3388671875,25.15636499971687,27.552750344835914,19.715711805555557,23.063508064516128,0.9097663208205697,0.06215353370550355,0.3132342725688315,0
67.21484375,50.06640625,37.009765625,14.5263671875,114.8349609375,67.2470703125,29.426518877240195,29.506737255803415,20.1687602124183,29.515120967741936,0.9384612797127729,0.06007083433644992,0.307385025933261,0
72.44140625,53.955078125,39.4794921875,13.5595703125,116.326171875,72.44140625,27.22338036531024,29.50574897771189,21.68313419117647,78.01713709677418,0.8293886829419296,0.06679140634466713,0.3407809059018631,0
65.7412109375,48.779296875,37.1279296875,11.7529296875,107.986328125,65.7412109375,22.905481651784417,26.17933420231857,19.823325163398692,12.72983870967742,0.9250082268413592,0.07170379272032038,0.3442175913470425,0
